,MonthPE,Date,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_DHI,Daily_radiation
2019-09-29,9,2019-09-29,23.800000000000004,17.015384615384615,62.76923076923077,1008.0384615384615,196.69230769230768,2.43076923076923,539.6923076923077,109.61538461538461,443.15384615384613
2019-09-30,9,2019-09-30,26.96923076923077,20.4,43.84615384615385,1004.4923076923076,32.23076923076923,3.9846153846153842,401.0,154.23076923076923,407.84615384615387
2019-10-01,10,2019-10-01,23.030769230769234,19.592307692307692,65.23076923076923,1008.0384615384615,93.0,3.538461538461539,452.6923076923077,128.0,415.46153846153845
2019-10-02,10,2019-10-02,22.34615384615385,18.25384615384615,74.23076923076923,1009.4615384615386,76.3076923076923,3.8,505.15384615384613,129.6153846153846,417.9230769230769
2019-10-03,10,2019-10-03,21.54615384615385,14.284615384615385,66.15384615384616,1010.0153846153846,116.0,3.423076923076923,492.15384615384613,115.92307692307692,421.61538461538464
2019-10-04,10,2019-10-04,22.315384615384616,14.115384615384615,59.84615384615385,1007.5461538461537,25.384615384615383,3.815384615384615,637.1538461538462,75.38461538461539,446.0769230769231
2019-10-05,10,2019-10-05,21.99230769230769,16.776923076923076,72.0,1006.6153846153846,99.76923076923077,3.4153846153846152,552.7692307692307,105.38461538461539,423.7692307692308
2019-10-06,10,2019-10-06,22.146153846153844,15.107692307692306,69.15384615384616,1007.9538461538461,30.615384615384617,3.8000000000000003,539.0769230769231,93.84615384615384,423.3076923076923
2019-10-07,10,2019-10-07,23.23076923076923,9.892307692307694,52.53846153846154,1006.4384615384614,30.0,3.7999999999999994,661.3846153846154,72.0,441.9230769230769
2019-10-08,10,2019-10-08,23.98461538461538,11.03076923076923,52.30769230769231,1004.7384615384616,228.6153846153846,2.4153846153846157,550.6923076923077,97.92307692307692,422.7692307692308
2019-10-09,10,2019-10-09,23.808333333333334,15.816666666666665,61.5,1004.3583333333332,275.3333333333333,2.5833333333333335,465.6666666666667,117.5,424.0
2019-10-10,10,2019-10-10,23.925,20.341666666666665,60.666666666666664,1004.6916666666666,165.25,2.441666666666667,189.08333333333334,209.75,315.75
2019-10-11,10,2019-10-11,24.8,23.45,48.833333333333336,1005.6916666666667,182.16666666666666,1.8416666666666666,32.5,223.41666666666666,241.83333333333334
2019-10-12,10,2019-10-12,22.899999999999995,24.999999999999996,71.41666666666667,1005.7166666666667,282.8333333333333,3.233333333333334,444.1666666666667,131.83333333333334,399.25
2019-10-13,10,2019-10-13,23.275000000000002,23.71666666666667,64.83333333333333,1003.1583333333333,203.91666666666666,3.5333333333333337,238.41666666666666,199.83333333333334,320.1666666666667
2019-10-14,10,2019-10-14,21.383333333333336,23.441666666666666,69.66666666666667,1009.7416666666667,267.3333333333333,4.916666666666666,117.16666666666667,192.16666666666666,237.41666666666666
2019-10-15,10,2019-10-15,20.183333333333334,17.34166666666667,66.25,1010.375,42.083333333333336,3.625,668.0,73.5,435.5833333333333
2019-10-16,10,2019-10-16,19.316666666666666,13.516666666666667,53.5,1009.7833333333334,22.083333333333332,2.9666666666666663,678.8333333333334,71.25,437.9166666666667
2019-10-17,10,2019-10-17,19.466666666666665,17.15,61.25,1010.2583333333332,90.0,2.85,657.75,74.83333333333333,430.1666666666667
2019-10-18,10,2019-10-18,19.816666666666663,14.9,64.16666666666667,1008.4500000000002,32.333333333333336,3.9499999999999997,687.5833333333334,65.91666666666667,431.5833333333333
2019-10-19,10,2019-10-19,20.683333333333334,22.258333333333336,71.33333333333333,1004.2916666666669,233.33333333333334,2.683333333333333,557.0833333333334,99.75,400.25
2019-10-20,10,2019-10-20,18.783333333333335,21.474999999999998,67.16666666666667,1005.5250000000001,349.9166666666667,3.1999999999999997,111.16666666666667,223.16666666666666,288.8333333333333
2019-10-21,10,2019-10-21,18.566666666666666,15.933333333333332,56.583333333333336,1005.9833333333332,111.0,2.775,610.4166666666666,74.83333333333333,410.9166666666667
2019-10-22,10,2019-10-22,17.116666666666667,19.241666666666667,60.25,1003.275,260.1666666666667,5.716666666666666,186.5,147.91666666666666,236.0
2019-10-23,10,2019-10-23,18.166666666666668,14.991666666666665,56.166666666666664,1007.1916666666667,260.5833333333333,4.333333333333333,334.1666666666667,149.5,325.5
2019-10-24,10,2019-10-24,19.133333333333336,12.533333333333337,56.75,1009.875,58.5,5.416666666666667,703.0,53.416666666666664,415.0833333333333
2019-10-25,10,2019-10-25,23.549999999999997,9.183333333333332,27.5,1008.3166666666666,188.66666666666666,1.225,600.75,83.08333333333333,398.6666666666667
2019-10-26,10,2019-10-26,25.066666666666666,21.641666666666666,27.916666666666668,1008.1166666666667,271.75,2.0083333333333333,512.0,98.66666666666667,372.4166666666667
2019-10-27,10,2019-10-27,22.04166666666666,24.633333333333336,56.333333333333336,1008.9666666666666,280.3333333333333,2.441666666666667,559.8333333333334,83.25,376.6666666666667
2019-10-28,10,2019-10-28,22.308333333333326,25.224999999999998,67.66666666666667,1008.0749999999999,235.25,2.1166666666666667,464.8333333333333,84.5,353.1666666666667
2019-10-29,10,2019-10-29,21.53333333333333,21.333333333333332,68.5,1008.8000000000002,31.666666666666668,2.466666666666667,575.1666666666666,78.25,373.0
2019-10-30,10,2019-10-30,21.224999999999998,27.799999999999997,69.41666666666667,1012.6583333333333,37.333333333333336,3.5,550.1666666666666,80.08333333333333,362.6666666666667
2019-10-31,10,2019-10-31,21.241666666666664,32.24999999999999,72.16666666666667,1015.6583333333333,33.25,3.974999999999999,529.5833333333334,82.91666666666667,353.75
2019-11-01,11,2019-11-01,22.224999999999998,33.975,77.0,1015.2083333333335,145.33333333333334,3.225,443.8333333333333,103.66666666666667,336.5
2019-11-02,11,2019-11-02,21.85833333333333,29.58333333333334,68.83333333333333,1009.2583333333333,259.0833333333333,3.441666666666667,306.0,140.5,303.5
2019-11-03,11,2019-11-03,20.441666666666666,32.225,77.33333333333333,1009.4250000000001,284.8333333333333,3.875,109.5,158.58333333333334,186.41666666666666
2019-11-04,11,2019-11-04,19.691666666666666,23.900000000000002,68.83333333333333,1009.4,255.0,2.525,400.4166666666667,131.25,316.0
2019-11-05,11,2019-11-05,18.791666666666668,23.05,71.16666666666667,1009.8750000000001,194.41666666666666,4.3,87.25,181.25,207.91666666666666
2019-11-06,11,2019-11-06,18.25833333333333,17.366666666666667,62.0,1009.8583333333332,33.75,3.6999999999999997,613.8333333333334,60.0,356.5833333333333
2019-11-07,11,2019-11-07,18.474999999999998,24.10833333333333,62.166666666666664,1007.8416666666667,240.5,2.091666666666667,416.4166666666667,112.66666666666667,312.5
2019-11-08,11,2019-11-08,17.583333333333332,16.98333333333333,59.583333333333336,1011.3333333333334,23.833333333333332,4.2250000000000005,463.0833333333333,106.41666666666667,313.5
2019-11-09,11,2019-11-09,16.191666666666666,13.391666666666667,55.25,1013.7583333333333,48.166666666666664,4.874999999999999,638.5833333333334,53.5,352.3333333333333
2019-11-10,11,2019-11-10,16.936363636363637,19.099999999999998,64.81818181818181,1014.7181818181817,83.36363636363636,3.8818181818181814,304.09090909090907,146.9090909090909,306.54545454545456
2019-11-11,11,2019-11-11,18.272727272727273,30.4,73.63636363636364,1011.7454545454544,300.6363636363636,3.245454545454545,67.72727272727273,184.1818181818182,218.8181818181818
2019-11-12,11,2019-11-12,18.245454545454546,15.92727272727273,63.27272727272727,1008.9454545454545,349.0,2.927272727272727,533.8181818181819,96.0909090909091,350.72727272727275
2019-11-13,11,2019-11-13,18.1,14.17272727272727,63.09090909090909,1009.0181818181819,226.1818181818182,2.009090909090909,554.4545454545455,87.63636363636364,354.0
2019-11-14,11,2019-11-14,17.62727272727273,15.445454545454545,67.63636363636364,1006.0909090909091,277.0,3.5,176.63636363636363,189.63636363636363,268.3636363636364
2019-11-15,11,2019-11-15,15.754545454545452,15.681818181818182,59.90909090909091,1003.5,311.1818181818182,5.954545454545454,357.90909090909093,133.63636363636363,301.8181818181818
2019-11-16,11,2019-11-16,14.881818181818181,10.727272727272727,47.36363636363637,1009.1727272727275,138.36363636363637,4.309090909090909,509.09090909090907,94.63636363636364,336.6363636363636
2019-11-17,11,2019-11-17,15.30909090909091,14.536363636363637,46.36363636363637,1012.4363636363637,241.0909090909091,2.0,682.1818181818181,53.36363636363637,359.3636363636364
2019-11-18,11,2019-11-18,16.472727272727273,22.336363636363632,71.54545454545455,1008.4363636363637,192.72727272727272,5.254545454545455,163.0,139.27272727272728,212.36363636363637
2019-11-19,11,2019-11-19,15.054545454545455,12.372727272727273,56.81818181818182,1007.4363636363636,245.54545454545453,1.8181818181818186,164.36363636363637,198.8181818181818,260.6363636363636
2019-11-20,11,2019-11-20,16.900000000000002,22.16363636363636,63.36363636363637,1003.8363636363636,225.54545454545453,6.409090909090909,92.0,162.1818181818182,192.36363636363637
2019-11-21,11,2019-11-21,17.94545454545454,23.854545454545452,70.0,1002.4454545454545,237.45454545454547,5.245454545454546,133.45454545454547,162.0,211.54545454545453
2019-11-22,11,2019-11-22,19.3,30.49090909090909,71.45454545454545,1000.3,234.0,9.218181818181819,75.81818181818181,173.1818181818182,208.27272727272728
2019-11-23,11,2019-11-23,18.063636363636366,21.67272727272727,67.63636363636364,1005.1363636363636,309.1818181818182,4.618181818181819,226.9090909090909,166.8181818181818,258.8181818181818
2019-11-24,11,2019-11-24,17.154545454545453,18.10909090909091,65.72727272727273,1009.0999999999999,43.45454545454545,3.3454545454545457,520.4545454545455,76.27272727272727,317.09090909090907
2019-11-25,11,2019-11-25,17.018181818181816,12.97272727272727,57.09090909090909,1009.9272727272728,39.72727272727273,3.5181818181818176,677.3636363636364,49.81818181818182,340.8181818181818
2019-11-26,11,2019-11-26,17.77272727272727,12.454545454545451,63.90909090909091,1007.7272727272727,187.0,1.9,641.0909090909091,55.09090909090909,336.3636363636364
2019-11-27,11,2019-11-27,17.80909090909091,14.51818181818182,64.81818181818181,1007.8636363636365,266.8181818181818,1.2545454545454544,606.8181818181819,61.90909090909091,328.54545454545456
2019-11-28,11,2019-11-28,18.745454545454546,20.000000000000004,71.81818181818181,1008.4909090909091,44.0,2.881818181818182,629.9090909090909,53.54545454545455,324.09090909090907
2019-11-29,11,2019-11-29,18.48181818181818,15.063636363636364,67.45454545454545,1010.4545454545455,45.18181818181818,3.6636363636363636,644.1818181818181,52.27272727272727,326.54545454545456
2019-11-30,11,2019-11-30,18.38181818181818,18.227272727272723,69.63636363636364,1011.3272727272728,61.90909090909091,2.618181818181818,593.8181818181819,60.27272727272727,316.8181818181818
2019-12-01,12,2019-12-01,17.454545454545457,21.2,70.27272727272727,1007.5545454545453,261.45454545454544,4.736363636363636,157.0,142.72727272727272,194.36363636363637
2019-12-02,12,2019-12-02,15.463636363636363,19.245454545454542,65.63636363636364,998.0090909090909,273.3636363636364,3.0727272727272723,38.45454545454545,126.18181818181819,141.0
2019-12-03,12,2019-12-03,15.363636363636367,18.763636363636365,63.72727272727273,1000.9272727272727,250.0909090909091,2.6636363636363636,533.5454545454545,71.81818181818181,304.45454545454544
2019-12-04,12,2019-12-04,16.136363636363637,20.763636363636362,68.27272727272727,1002.6272727272728,243.1818181818182,5.545454545454546,154.45454545454547,149.45454545454547,197.27272727272728
2019-12-05,12,2019-12-05,16.136363636363637,22.763636363636365,70.0,1000.0818181818183,59.81818181818182,3.3454545454545452,496.90909090909093,75.36363636363636,295.45454545454544
2019-12-06,12,2019-12-06,17.218181818181815,20.9,64.45454545454545,1004.5727272727273,65.0,2.190909090909091,558.3636363636364,63.81818181818182,300.09090909090907
2019-12-07,12,2019-12-07,16.854545454545455,18.663636363636364,72.18181818181819,1010.9636363636364,249.72727272727272,2.5818181818181816,422.0,99.54545454545455,280.90909090909093
2019-12-08,12,2019-12-08,16.827272727272728,15.581818181818182,72.0909090909091,1016.3818181818181,43.63636363636363,2.118181818181818,556.8181818181819,65.54545454545455,301.1818181818182
2019-12-09,12,2019-12-09,17.036363636363635,24.58181818181818,66.0,1018.3090909090909,51.18181818181818,2.854545454545455,586.0909090909091,56.18181818181818,298.72727272727275
2019-12-10,12,2019-12-10,16.545454545454547,13.518181818181818,74.81818181818181,1016.6363636363635,41.09090909090909,3.1363636363636362,630.6363636363636,51.45454545454545,310.8181818181818
2019-12-11,12,2019-12-11,16.38181818181818,14.781818181818181,70.0909090909091,1017.3545454545456,64.9090909090909,1.3363636363636364,597.0,60.36363636363637,301.8181818181818
2019-12-12,12,2019-12-12,15.4,11.227272727272727,67.0909090909091,1018.2818181818183,31.636363636363637,4.763636363636364,305.90909090909093,130.0909090909091,248.54545454545453
2019-12-13,12,2019-12-13,16.236363636363638,24.381818181818186,66.18181818181819,1016.1090909090909,51.63636363636363,2.727272727272727,601.2727272727273,52.36363636363637,297.0
2019-12-14,12,2019-12-14,16.454545454545453,21.30909090909091,75.45454545454545,1011.5272727272727,47.54545454545455,3.7818181818181817,531.3636363636364,62.0,291.90909090909093
2019-12-15,12,2019-12-15,16.55454545454546,11.82727272727273,68.27272727272727,1005.9090909090909,185.0,0.8181818181818183,547.7272727272727,69.72727272727273,296.09090909090907
2019-12-16,12,2019-12-16,16.73636363636364,16.136363636363637,58.81818181818182,993.1909090909093,224.8181818181818,9.618181818181817,119.18181818181819,127.0909090909091,180.72727272727272
2019-12-17,12,2019-12-17,14.71818181818182,15.69090909090909,61.0,1004.2363636363636,282.90909090909093,6.3090909090909095,232.45454545454547,138.8181818181818,228.0909090909091
2019-12-18,12,2019-12-18,16.445454545454545,19.372727272727275,58.09090909090909,1009.9727272727272,206.72727272727272,2.8000000000000003,596.6363636363636,50.63636363636363,296.90909090909093
2019-12-19,12,2019-12-19,17.90909090909091,19.027272727272727,69.0909090909091,1009.818181818182,220.1818181818182,6.381818181818181,309.90909090909093,117.0909090909091,252.8181818181818
2019-12-20,12,2019-12-20,18.327272727272728,26.472727272727273,74.63636363636364,1008.5818181818181,228.27272727272728,9.009090909090908,207.27272727272728,147.45454545454547,220.0909090909091
2019-12-21,12,2019-12-21,18.845454545454547,25.254545454545454,73.72727272727273,1012.0545454545456,229.36363636363637,6.4,303.45454545454544,118.81818181818181,249.45454545454547
2019-12-22,12,2019-12-22,19.01818181818182,21.136363636363637,75.63636363636364,1015.4818181818181,218.63636363636363,1.8363636363636362,271.6363636363636,137.36363636363637,237.45454545454547
2019-12-23,12,2019-12-23,18.118181818181817,12.672727272727274,73.63636363636364,1014.4909090909091,46.09090909090909,4.545454545454546,448.54545454545456,87.0909090909091,272.27272727272725
2019-12-24,12,2019-12-24,20.08181818181818,13.027272727272726,55.72727272727273,1012.9636363636364,233.27272727272728,2.0545454545454542,617.5454545454545,50.45454545454545,302.0
2019-12-25,12,2019-12-25,20.2,12.9,50.72727272727273,1012.8090909090911,118.0,1.9363636363636365,634.5454545454545,47.90909090909091,304.27272727272725
2019-12-26,12,2019-12-26,17.981818181818184,12.8,61.45454545454545,1012.1545454545455,38.90909090909091,2.8727272727272726,432.27272727272725,92.9090909090909,277.27272727272725
2019-12-27,12,2019-12-27,19.3,11.48181818181818,50.54545454545455,1011.3727272727272,177.1818181818182,1.7454545454545451,616.0909090909091,53.09090909090909,303.54545454545456
2019-12-28,12,2019-12-28,19.636363636363637,8.945454545454545,40.0,1012.4818181818181,147.63636363636363,1.9272727272727275,603.2727272727273,57.72727272727273,304.6363636363636
2019-12-29,12,2019-12-29,19.063636363636366,6.554545454545454,40.0,1013.6090909090909,153.27272727272728,1.3909090909090909,673.3636363636364,45.0,315.8181818181818
2019-12-30,12,2019-12-30,17.272727272727273,7.854545454545454,52.81818181818182,1015.1090909090908,84.54545454545455,2.1545454545454548,650.1818181818181,49.36363636363637,312.3636363636364
2019-12-31,12,2019-12-31,16.3,9.854545454545454,51.36363636363637,1016.2727272727271,133.45454545454547,1.481818181818182,658.1818181818181,46.0,311.72727272727275
2020-01-01,1,2020-01-01,16.745454545454546,12.30909090909091,55.63636363636363,1019.5363636363636,239.27272727272728,3.463636363636364,618.6363636363636,54.63636363636363,307.3636363636364
2020-01-02,1,2020-01-02,15.609090909090908,13.645454545454545,72.72727272727273,1019.6454545454545,262.09090909090907,2.118181818181818,531.0909090909091,75.27272727272727,294.45454545454544
2020-01-03,1,2020-01-03,15.127272727272727,14.545454545454543,74.72727272727273,1021.0909090909089,41.54545454545455,2.1272727272727274,484.3636363636364,83.63636363636364,289.72727272727275
2020-01-04,1,2020-01-04,14.527272727272726,15.70909090909091,69.63636363636364,1019.5,43.36363636363637,3.3818181818181823,502.09090909090907,79.45454545454545,292.3636363636364
2020-01-05,1,2020-01-05,14.172727272727274,14.772727272727273,69.72727272727273,1015.5090909090909,231.0909090909091,1.7,455.27272727272725,96.45454545454545,286.3636363636364
2020-01-06,1,2020-01-06,14.227272727272727,16.845454545454544,75.81818181818181,1015.9363636363636,55.36363636363637,2.8363636363636364,483.09090909090907,85.81818181818181,291.0
2020-01-07,1,2020-01-07,14.772727272727275,8.98181818181818,61.18181818181818,1016.4909090909089,40.54545454545455,3.381818181818181,615.8181818181819,59.0,315.45454545454544
2020-01-08,1,2020-01-08,14.945454545454549,8.672727272727274,56.18181818181818,1016.6909090909089,121.18181818181819,1.9,643.6363636363636,54.27272727272727,320.0
2020-01-09,1,2020-01-09,14.836363636363636,13.963636363636361,70.81818181818181,1016.2909090909089,277.72727272727275,2.3727272727272726,287.8181818181818,143.45454545454547,263.09090909090907
2020-01-10,1,2020-01-10,14.572727272727274,14.4,74.72727272727273,1016.9818181818181,149.72727272727272,3.3818181818181814,291.72727272727275,116.0909090909091,243.1818181818182
2020-01-11,1,2020-01-11,13.990909090909092,10.590909090909092,62.45454545454545,1014.9272727272727,57.27272727272727,4.681818181818182,493.90909090909093,85.54545454545455,304.1818181818182
2020-01-12,1,2020-01-12,15.100000000000001,7.945454545454546,52.81818181818182,1016.4454545454547,51.18181818181818,2.9000000000000004,693.9090909090909,46.0,333.72727272727275
2020-01-13,1,2020-01-13,14.79090909090909,8.6,54.72727272727273,1015.6181818181817,212.8181818181818,1.8636363636363635,658.0,54.18181818181818,330.8181818181818
2020-01-14,1,2020-01-14,15.018181818181818,8.009090909090908,49.72727272727273,1014.0818181818183,228.54545454545453,2.3727272727272726,472.72727272727275,97.0909090909091,304.1818181818182
2020-01-15,1,2020-01-15,16.572727272727274,9.518181818181818,39.27272727272727,1015.6636363636363,177.27272727272728,2.4454545454545453,649.0,56.18181818181818,330.6363636363636
2020-01-16,1,2020-01-16,16.145454545454548,8.10909090909091,35.36363636363637,1017.6363636363636,258.54545454545456,1.4454545454545453,669.3636363636364,52.0,338.09090909090907
2020-01-17,1,2020-01-17,16.036363636363635,12.390909090909089,43.90909090909091,1021.0818181818183,64.0,2.6090909090909093,629.7272727272727,59.72727272727273,331.0
2020-01-18,1,2020-01-18,16.69090909090909,16.127272727272725,46.18181818181818,1020.7363636363633,59.45454545454545,1.9,640.3636363636364,56.18181818181818,332.1818181818182
2020-01-19,1,2020-01-19,15.145454545454548,15.518181818181818,73.72727272727273,1012.3545454545455,323.09090909090907,5.354545454545455,64.54545454545455,185.54545454545453,217.63636363636363
2020-01-20,1,2020-01-20,13.218181818181819,14.345454545454544,64.54545454545455,1000.1545454545453,132.8181818181818,2.8181818181818183,235.27272727272728,162.0,253.0909090909091
2020-01-21,1,2020-01-21,12.690909090909093,14.663636363636362,64.0,1001.9727272727272,249.8181818181818,2.0909090909090913,288.1818181818182,162.27272727272728,270.90909090909093
2020-01-22,1,2020-01-22,13.654545454545456,16.572727272727274,70.45454545454545,1004.8181818181819,224.27272727272728,5.245454545454546,216.54545454545453,157.36363636363637,252.27272727272728
2020-01-23,1,2020-01-23,14.845454545454544,19.01818181818182,67.45454545454545,1005.8363636363636,215.27272727272728,7.009090909090909,56.63636363636363,180.27272727272728,208.63636363636363
2020-01-24,1,2020-01-24,15.57272727272727,19.17272727272727,65.18181818181819,1008.1272727272727,221.45454545454547,6.745454545454544,336.09090909090907,116.9090909090909,270.6363636363636
2020-01-25,1,2020-01-25,14.909090909090907,17.736363636363635,72.36363636363636,1008.7363636363636,235.9090909090909,8.29090909090909,149.8181818181818,160.8181818181818,222.0
2020-01-26,1,2020-01-26,14.818181818181818,14.772727272727273,71.54545454545455,1015.4,214.8181818181818,2.5272727272727273,625.0,69.63636363636364,350.09090909090907
2020-01-27,1,2020-01-27,14.490909090909094,10.900000000000002,66.54545454545455,1015.5363636363636,45.72727272727273,2.8545454545454545,669.5454545454545,59.54545454545455,362.6363636363636
2020-01-28,1,2020-01-28,15.572727272727274,11.372727272727273,58.45454545454545,1015.0999999999999,60.90909090909091,2.6090909090909093,686.3636363636364,55.90909090909091,366.3636363636364
2020-01-29,1,2020-01-29,17.418181818181818,10.772727272727273,41.90909090909091,1014.7909090909092,238.63636363636363,1.3636363636363635,639.7272727272727,68.0,364.72727272727275
2020-01-30,1,2020-01-30,18.290909090909093,8.618181818181817,36.45454545454545,1015.8818181818181,168.63636363636363,1.3363636363636362,667.5454545454545,64.0,373.3636363636364
2020-01-31,1,2020-01-31,17.845454545454544,8.845454545454546,43.27272727272727,1015.6181818181817,63.36363636363637,1.8636363636363635,662.2727272727273,67.72727272727273,376.0
2020-02-01,2,2020-02-01,17.900000000000002,18.572727272727274,53.45454545454545,1015.5727272727273,55.63636363636363,3.463636363636364,660.3636363636364,62.27272727272727,369.6363636363636
2020-02-02,2,2020-02-02,18.754545454545454,11.345454545454546,57.27272727272727,1015.3727272727272,49.81818181818182,2.6181818181818186,729.5454545454545,51.45454545454545,387.72727272727275
2020-02-03,2,2020-02-03,20.154545454545456,9.718181818181817,45.27272727272727,1016.5363636363636,210.54545454545453,2.0818181818181816,712.5454545454545,57.0,390.0
2020-02-04,2,2020-02-04,19.009090909090904,11.4,59.54545454545455,1016.1727272727272,41.90909090909091,2.8636363636363638,413.0,116.27272727272727,320.54545454545456
2020-02-05,2,2020-02-05,19.57272727272727,11.136363636363638,57.54545454545455,1011.0000000000001,219.36363636363637,1.6636363636363638,674.4545454545455,67.27272727272727,390.3636363636364
2020-02-06,2,2020-02-06,19.39090909090909,11.281818181818181,45.45454545454545,1009.5272727272728,246.63636363636363,1.7909090909090906,613.0,84.27272727272727,385.1818181818182
2020-02-07,2,2020-02-07,16.64545454545454,16.618181818181817,78.63636363636364,1014.3545454545452,252.54545454545453,3.1090909090909093,266.0,187.8181818181818,305.09090909090907
2020-02-08,2,2020-02-08,16.181818181818183,18.30909090909091,74.9090909090909,1016.7545454545456,253.1818181818182,2.1454545454545455,357.72727272727275,149.54545454545453,329.72727272727275
2020-02-09,2,2020-02-09,16.172727272727272,17.88181818181818,75.0,1017.9090909090908,32.36363636363637,4.199999999999999,624.1818181818181,81.0909090909091,390.54545454545456
2020-02-10,2,2020-02-10,16.933333333333334,15.68333333333333,71.41666666666667,1018.9249999999998,37.166666666666664,2.466666666666667,452.6666666666667,88.16666666666667,330.0
2020-02-11,2,2020-02-11,18.0,12.141666666666667,62.333333333333336,1017.1749999999998,189.66666666666666,1.9916666666666665,620.1666666666666,66.83333333333333,375.4166666666667
2020-02-12,2,2020-02-12,17.2,12.47272727272727,62.90909090909091,1014.4272727272727,268.54545454545456,1.3727272727272726,593.6363636363636,88.0909090909091,403.3636363636364
2020-02-13,2,2020-02-13,16.633333333333333,22.625,71.58333333333333,1014.7333333333332,106.0,2.1666666666666665,468.4166666666667,99.91666666666667,350.1666666666667
2020-02-14,2,2020-02-14,16.833333333333332,18.475,71.08333333333333,1012.9249999999998,39.0,3.016666666666667,533.9166666666666,86.91666666666667,365.5
2020-02-15,2,2020-02-15,16.941666666666666,14.566666666666668,73.66666666666667,1014.6,32.583333333333336,2.5583333333333336,447.25,106.5,350.5833333333333
2020-02-16,2,2020-02-16,17.941666666666666,13.350000000000001,68.83333333333333,1016.0500000000001,93.0,2.2583333333333333,249.66666666666666,140.83333333333334,276.5833333333333
2020-02-17,2,2020-02-17,16.60833333333333,11.708333333333334,76.75,1017.7583333333333,31.5,3.733333333333334,287.8333333333333,150.08333333333334,290.3333333333333
2020-02-18,2,2020-02-18,16.133333333333333,17.608333333333334,83.16666666666667,1017.1333333333333,35.75,4.091666666666667,200.66666666666666,182.66666666666666,298.8333333333333
2020-02-19,2,2020-02-19,16.583333333333332,15.174999999999999,77.83333333333333,1012.2416666666668,21.833333333333332,3.0500000000000003,181.0,157.91666666666666,247.33333333333334
2020-02-20,2,2020-02-20,17.983333333333334,18.85833333333333,70.33333333333333,1008.4583333333335,226.16666666666666,3.116666666666667,311.8333333333333,141.75,323.0
2020-02-21,2,2020-02-21,19.0,13.033333333333333,56.25,1010.7583333333332,41.833333333333336,2.9083333333333337,675.0833333333334,65.5,417.8333333333333
2020-02-22,2,2020-02-22,19.508333333333336,10.041666666666666,48.25,1013.0,61.333333333333336,2.691666666666667,717.0833333333334,57.666666666666664,430.5833333333333
2020-02-23,2,2020-02-23,21.34166666666667,8.325,37.5,1015.1083333333335,170.91666666666666,2.0333333333333337,709.9166666666666,61.916666666666664,434.6666666666667
2020-02-24,2,2020-02-24,20.15833333333333,9.475,46.583333333333336,1016.3583333333336,269.25,2.733333333333333,543.6666666666666,112.75,408.9166666666667
2020-02-25,2,2020-02-25,16.808333333333334,10.024999999999999,67.66666666666667,1016.0333333333333,298.75,2.6750000000000003,659.0833333333334,79.5,433.25
2020-02-26,2,2020-02-26,16.233333333333334,17.675,72.16666666666667,1013.7333333333335,39.166666666666664,3.3166666666666664,637.4166666666666,85.58333333333333,423.5
2020-02-27,2,2020-02-27,16.125,12.158333333333333,67.25,1012.525,41.5,5.125,702.1666666666666,70.16666666666667,442.0833333333333
2020-02-28,2,2020-02-28,19.008333333333333,11.191666666666665,54.833333333333336,1009.3916666666668,239.08333333333334,1.625,567.9166666666666,102.75,422.0833333333333
2020-02-29,2,2020-02-29,16.291666666666664,15.54166666666667,74.16666666666667,1012.1083333333332,289.0,2.7166666666666663,65.08333333333333,203.33333333333334,227.58333333333334
2020-03-01,3,2020-03-01,17.341666666666665,23.325,74.25,1011.5999999999999,276.5,2.808333333333333,394.8333333333333,137.91666666666666,369.5
2020-03-02,3,2020-03-02,17.375,23.400000000000002,76.91666666666667,1012.6250000000001,267.1666666666667,3.6666666666666665,251.33333333333334,192.91666666666666,323.0
2020-03-03,3,2020-03-03,17.333333333333332,14.516666666666666,71.16666666666667,1015.0916666666667,37.5,3.475,671.0,83.41666666666667,453.6666666666667
2020-03-04,3,2020-03-04,17.06153846153846,12.384615384615385,70.0,1013.0769230769231,37.69230769230769,5.246153846153846,649.6153846153846,74.3076923076923,426.46153846153845
2020-03-05,3,2020-03-05,16.384615384615383,17.538461538461537,76.84615384615384,1012.1846153846155,291.61538461538464,2.761538461538462,132.53846153846155,139.3846153846154,229.30769230769232
2020-03-06,3,2020-03-06,15.700000000000001,11.8,63.92307692307692,1014.8846153846155,25.846153846153847,5.5307692307692315,611.9230769230769,83.61538461538461,429.46153846153845
2020-03-07,3,2020-03-07,15.053846153846154,8.915384615384616,64.15384615384616,1012.5692307692308,45.84615384615385,5.246153846153846,664.6923076923077,72.92307692307692,443.6923076923077
2020-03-08,3,2020-03-08,16.9,7.199999999999999,56.84615384615385,1013.1000000000001,38.61538461538461,4.8076923076923075,686.3846153846154,69.76923076923077,452.61538461538464
2020-03-09,3,2020-03-09,16.815384615384612,9.846153846153847,64.15384615384616,1015.8692307692309,42.23076923076923,4.13076923076923,690.0,66.23076923076923,453.46153846153845
2020-03-10,3,2020-03-10,17.361538461538462,13.99230769230769,57.23076923076923,1011.7615384615383,33.76923076923077,4.1,681.6923076923077,66.0,453.0
2020-03-11,3,2020-03-11,20.96923076923077,13.430769230769231,52.23076923076923,1008.5769230769231,255.0,2.5384615384615383,665.4615384615385,71.23076923076923,456.0
